DateTime,wind_factor,Kw,RMSE
2021-04-05 13:06:29,0.922443873920028,0.531507816721873,0.547371102583633
2021-04-05 13:05:59,0.922443873920028,0.531507816721873,0.547371102583633
2021-04-05 13:05:25,0.922443873920028,0.531507816721873,0.547371102583633
2021-04-05 13:05:07,0.975922053880783,0.674161477464621,0.562079448170357
2021-04-05 13:04:25,0.98261775337757,0.629553553610005,0.564632862523009
2021-04-05 13:03:53,0.941660997253649,0.614103397844944,0.55661259253925
2021-04-05 13:03:27,0.980144591008413,0.685494861182363,0.55971670271326
2021-04-05 13:03:02,0.979585364061565,0.692413330741526,0.558342714455763
2021-04-05 13:02:27,0.971233282140735,0.671429292288394,0.559932994872403
2021-04-05 13:02:09,0.981404460143299,0.661496079984349,0.563860602865078
2021-04-05 13:01:40,0.965395290938828,0.568504980327927,0.560125863515143
2021-04-05 13:01:02,0.984498838015049,0.72857509822444,0.561195949732979
2021-04-05 13:00:32,0.977816988665841,0.669003095537803,0.561646606069913
2021-04-05 13:00:11,1.03592086913436,0.610562597889281,0.634782740423729
2021-04-05 12:59:29,0.924900229163422,0.632917633725681,0.565803396152368
2021-04-05 12:59:06,0.954053800255339,0.439509999483695,0.638261211978751
2021-04-05 12:58:39,0.969170964134391,0.678911420034245,0.56014952847444
2021-04-05 12:58:22,0.887041147897006,0.39460975885382,0.566494561219834
2021-04-05 12:57:30,0.964267498047468,0.636102352475002,0.556515254844163
2021-04-05 12:57:02,1.11901297504346,0.758554152309888,0.710124876767315
2021-04-05 12:56:31,1.094108503321,0.713172117155485,0.682152497479405
2021-04-05 12:55:57,1.08175833630005,0.661151171191681,0.682854274755967
2021-04-05 12:55:33,0.907095577352593,0.577148189481822,0.567738695955658
2021-04-05 12:54:57,0.933787705648664,0.575096033288483,0.548076359996111
2021-04-05 12:54:28,1.00634758312675,0.532022066330802,0.628563160368025
2021-04-05 12:54:01,0.95000635017334,0.479316427907024,0.581076804557938
2021-04-05 12:53:31,0.969391070860685,0.650114131485136,0.654094263376167
2021-04-05 12:53:14,0.98973128194269,0.665635375568016,0.568907115874396
2021-04-05 12:52:53,1.03917985790932,0.727593911089098,0.599274924437893
2021-04-05 12:52:40,0.916352100648959,0.699825351388649,0.599522833203039
2021-04-05 12:51:54,1.07506818778743,0.702041529480247,0.655506652739042
2021-04-05 12:51:40,0.973675709556358,0.593382944122859,0.563306208641229
2021-04-05 12:51:02,0.986804393145822,0.609918420968012,0.57178475405423
2021-04-05 12:50:31,1.08549613256065,0.8,0.640664129772974
2021-04-05 12:49:57,1.06958944391983,0.8,0.618121554312225
2021-04-05 12:49:19,1.02303466775919,0.728336110153866,0.581006543433386
2021-04-05 12:48:20,0.969700978970829,0.796077844207244,0.572944748992719
2021-04-05 12:47:57,1.03476725199751,0.713289713766552,0.598481077436212
2021-04-05 12:47:40,1.06430282672945,0.72795428200456,0.631368492761814
2021-04-05 12:47:03,0.96192262876211,0.718701748791638,0.562838530043823
2021-04-05 12:46:34,1.07552244253357,0.797327484244737,0.628163856843065
2021-04-05 12:46:10,0.84287048062675,0.735484197625322,0.797631164306861
2021-04-05 12:45:26,1.13902707947399,0.725179641649898,0.760093253569306
2021-04-05 12:45:02,0.946926837672759,0.716618546519155,0.575949795533001
2021-04-05 12:44:34,1.03676870725195,0.762617722011211,0.586690692811827
2021-04-05 12:43:57,1.0967379435015,0.651971545134248,0.724100784076037
2021-04-05 12:43:29,0.946318375540466,0.784915385844714,0.590906163074139
2021-04-05 12:42:57,0.802501526708701,0.630347657241511,0.844736227217763
2021-04-05 12:42:39,1.01336882696036,0.75127647455191,0.570593596470037
2021-04-05 12:41:52,0.863522537186802,0.8,0.770514690922075
2021-04-05 12:41:19,0.820879974484927,0.475384899467894,0.609065277335058
2021-04-05 12:40:55,0.958994805192849,0.721427804609692,0.563849422320741
2021-04-05 12:40:42,0.865431167627468,0.607834579476735,0.64431305108081
2021-04-05 12:39:48,1.06132685288896,0.8,0.604500220134964
2021-04-05 12:39:25,0.864597240490418,0.566945068120616,0.605360513428555
2021-04-05 12:39:05,0.837166590629078,0.581738553006744,0.685774905490366
2021-04-05 12:38:30,0.7,0.559224713350195,1.18526370184991
2021-04-05 12:37:50,0.765278208862159,0.623780275818983,0.988650884765672
2021-04-05 12:37:29,1.02280116764229,0.548358737668488,0.645053004459184
2021-04-05 12:36:59,0.892812378311005,0.648480909828718,0.613633593423168
2021-04-05 12:36:27,0.7,0.532678996516714,1.18063456492217
2021-04-05 12:36:03,0.838906618810095,0.625351095358103,0.726830489545799
2021-04-05 12:35:26,0.777320596280149,0.452168959533553,0.678093771773894
2021-04-05 12:34:52,1.05240882852057,0.725040132402069,0.611595283488972
2021-04-05 12:34:34,1.18676847090644,0.762966899249219,0.840793979883359
2021-04-05 12:34:08,0.869803332063721,0.373982529666229,0.575091895302531
2021-04-05 12:33:30,1.0270710050489,0.594399572242909,0.632286744871445
2021-04-05 12:33:11,1.02126378064169,0.740520146479377,0.580425010031875
2021-04-05 12:32:35,1.19631512419058,0.725129129714489,0.881618147720775
2021-04-05 12:31:57,1.19052817673661,0.723202580289935,0.868578382071724
2021-04-05 12:31:29,1.10826630073052,0.529438622642463,0.846441165460569
2021-04-05 12:31:05,0.880680258528076,0.8,0.73412806262314
2021-04-05 12:30:31,1.2998705637817,0.635896407246132,1.16740271517311
2021-04-05 12:30:01,0.941805255877655,0.506085757023901,0.563180940482631
2021-04-05 12:29:37,1.05887143818467,0.8,0.602209132352372
2021-04-05 12:29:00,0.780828890968458,0.497714204396541,0.743441097396729
2021-04-05 12:28:30,0.991397600275641,0.651368418956584,0.567552963447003
2021-04-05 12:28:04,0.876596300231897,0.736969660859549,0.695469544738478
2021-04-05 12:27:30,1.25361601033532,0.745084943919078,0.990420698609577
2021-04-05 12:27:17,0.7,0.54295059032437,1.15484594557738
2021-04-05 12:26:59,1.42359338241974,0.695470912089089,1.38048659763164
2021-04-05 12:26:47,0.817853924792157,0.659733343504148,0.82308171473679
2021-04-05 12:26:25,1.61800747045335,0.8,1.68075711700343
2021-04-05 12:25:41,0.7,0.8,1.42577676389984
2021-04-05 12:24:53,1.34403960010329,0.777248673034125,1.16769857383842
2021-04-05 12:21:56,1.37676264641191,0.353821155585327,1.8334178691377
2021-04-05 12:21:36,1.03071595825418,0.448403112563778,0.786610185284214
2021-04-05 12:20:56,1.80902703432143,0.8,1.980583009155
2021-04-05 12:20:38,0.7,0.439891255454912,0.938194395059958
2021-04-05 12:19:58,1.83003467044922,0.8,2.01005816636339
2021-04-05 12:19:30,1.39431945441164,0.733285782218471,1.29681179101869
2021-04-05 12:19:08,1.12571759497456,0.703977266102055,0.748005034621361
2021-04-05 12:18:36,0.7,0.1,2.69508543308762
2021-04-05 12:17:56,1.50418638922992,0.139477371595618,3.42357823404161
2021-04-05 12:17:40,0.990203834979816,0.695437554908772,0.623090477668901
2021-04-05 12:17:03,1.13186363693822,0.472332977275969,0.987240146101681
2021-04-05 12:16:36,1.16493743423847,0.33950374210038,1.41789845988182
2021-04-05 12:16:24,0.817059932719019,0.1,2.98485006721843
2021-04-05 12:15:58,0.763029572780461,0.1,2.87264002422503
2021-04-05 12:15:46,2,0.143579709535334,3.8197366704852
2021-04-05 12:15:29,0.986669581788986,0.52037317825163,0.614764022918451
2021-04-05 12:14:58,0.7,0.1,2.53698054447156
2021-04-05 12:14:20,0.7,0.326761422828597,0.601218340529509
2021-04-05 12:13:49,0.7,0.289385310912218,0.514317816063063
